Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2630","Café","2013","2013","kg","0.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2633","Feve de Cacao","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2635","Thé","2013","2013","kg","0.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2640","Poivre","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2641","Piments","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2645","Épices, Autres","2013","2013","kg","0.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2655","Vin","2013","2013","kg","0.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2656","Bière","2013","2013","kg","7.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2657","Boissons Fermentés","2013","2013","kg","197.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2658","Boissons Alcooliques","2013","2013","kg","0.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2731","Viande de Bovins","2013","2013","kg","4.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2732","Viande d'Ovins/Caprins","2013","2013","kg","2.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2733","Viande de Suides","2013","2013","kg","1.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2013","2013","kg","2.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2735","Viande, Autre","2013","2013","kg","0.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2736","Abats Comestible","2013","2013","kg","1.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2740","Beurre, Ghee","2013","2013","kg","0.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2743","Crème","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2737","Graisses Animales Crue","2013","2013","kg","0.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2781","Huiles de Poissons","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2744","Oeufs","2013","2013","kg","2.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2848","Lait - Excl Beurre","2013","2013","kg","29.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2761","Poissons Eau Douce","2013","2013","kg","1.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2762","Perciform","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2013","2013","kg","2.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2764","Poissons Marins, Autres","2013","2013","kg","2.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2765","Crustacés","2013","2013","kg","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2766","Cephalopodes","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2767","Mollusques, Autres","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2775","Plantes Aquatiques","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","645","Disponibilité alimentaire en quantité (kg/personne/an)","2680","Aliments pour enfants","2013","2013","kg","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","511","Population totale","2501","Population","2013","2013","1000 personnes","499","","Donnée officielle"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","38.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","48.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","38.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","1.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2532","Manioc","2013","2013","kg","7.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2531","Pommes de Terre","2013","2013","kg","31.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2533","Patates douces","2013","2013","kg","15.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2534","Racines, Nda","2013","2013","kg","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2542","Sucre Eq Brut","2013","2013","kg","17.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2543","Edulcorants Autres","2013","2013","kg","1.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2745","Miel","2013","2013","kg","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2546","Haricots","2013","2013","kg","5.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2547","Pois","2013","2013","kg","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2549","Légumineuses Autres","2013","2013","kg","7.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2551","Noix","2013","2013","kg","0.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2555","Soja","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2556","Arachides Decortiquees","2013","2013","kg","0.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2558","Graines Colza/Moutarde","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2560","Coco (Incl Coprah)","2013","2013","kg","6.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2563","Olives","2013","2013","kg","0.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2570","Plantes Oleiferes, Autre","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2571","Huile de Soja","2013","2013","kg","4.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2572","Huile d'Arachide","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2573","Huile de Tournesol","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2574","Huile de Colza&Moutarde","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2575","Huile Graines de Coton","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2577","Huile de Palme","2013","2013","kg","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2580","Huile d'Olive","2013","2013","kg","2.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2582","Huile de Germe de Maïs","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2586","Huil Plantes Oleif Autr","2013","2013","kg","2.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2601","Tomates","2013","2013","kg","36.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2602","Oignons","2013","2013","kg","15.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2605","Légumes, Autres","2013","2013","kg","68.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2611","Oranges, Mandarines","2013","2013","kg","13.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2612","Citrons & Limes","2013","2013","kg","0.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2613","Pamplemousse","2013","2013","kg","0.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2614","Agrumes, Autres","2013","2013","kg","0.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2615","Bananes","2013","2013","kg","18.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2617","Pommes","2013","2013","kg","10.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2618","Ananas","2013","2013","kg","2.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2619","Dattes","2013","2013","kg","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2620","Raisin","2013","2013","kg","1.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2625","Fruits, Autres","2013","2013","kg","33.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2630","Café","2013","2013","kg","2.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2633","Feve de Cacao","2013","2013","kg","0.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2635","Thé","2013","2013","kg","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2640","Poivre","2013","2013","kg","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2641","Piments","2013","2013","kg","2.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2642","Girofles","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2645","Épices, Autres","2013","2013","kg","0.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2655","Vin","2013","2013","kg","7.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2656","Bière","2013","2013","kg","32.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2657","Boissons Fermentés","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2658","Boissons Alcooliques","2013","2013","kg","0.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2731","Viande de Bovins","2013","2013","kg","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2732","Viande d'Ovins/Caprins","2013","2013","kg","1.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2733","Viande de Suides","2013","2013","kg","12.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2013","2013","kg","18.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2735","Viande, Autre","2013","2013","kg","0.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2736","Abats Comestible","2013","2013","kg","1.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2740","Beurre, Ghee","2013","2013","kg","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2743","Crème","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2737","Graisses Animales Crue","2013","2013","kg","2.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2744","Oeufs","2013","2013","kg","5.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2848","Lait - Excl Beurre","2013","2013","kg","115.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2761","Poissons Eau Douce","2013","2013","kg","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2762","Perciform","2013","2013","kg","2.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2013","2013","kg","6.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2764","Poissons Marins, Autres","2013","2013","kg","1.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2765","Crustacés","2013","2013","kg","0.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2766","Cephalopodes","2013","2013","kg","0.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2767","Mollusques, Autres","2013","2013","kg","0.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2769","Animaux Aquatiques Autre","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2775","Plantes Aquatiques","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2680","Aliments pour enfants","2013","2013","kg","1.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","511","Population totale","2501","Population","2013","2013","1000 personnes","15135","","Donnée officielle"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","2.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","159.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","12.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2532","Manioc","2013","2013","kg","25.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2531","Pommes de Terre","2013","2013","kg","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2533","Patates douces","2013","2013","kg","3.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2534","Racines, Nda","2013","2013","kg","2.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2536","Sucre, canne","2013","2013","kg","7.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2542","Sucre Eq Brut","2013","2013","kg","18.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2543","Edulcorants Autres","2013","2013","kg","0.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2745","Miel","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2546","Haricots","2013","2013","kg","4.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2547","Pois","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2549","Légumineuses Autres","2013","2013","kg","0.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2551","Noix","2013","2013","kg","0.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2555","Soja","2013","2013","kg","4.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2556","Arachides Decortiquees","2013","2013","kg","1.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2557","Graines de tournesol","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2558","Graines Colza/Moutarde","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2560","Coco (Incl Coprah)","2013","2013","kg","1.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2561","Sésame","2013","2013","kg","2.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2563","Olives","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2570","Plantes Oleiferes, Autre","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2571","Huile de Soja","2013","2013","kg","0.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2572","Huile d'Arachide","2013","2013","kg","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2573","Huile de Tournesol","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2574","Huile de Colza&Moutarde","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2576","Huile de Palmistes","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2577","Huile de Palme","2013","2013","kg","0.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2578","Huile de Coco","2013","2013","kg","0.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2579","Huile de Sésame","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2580","Huile d'Olive","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2582","Huile de Germe de Maïs","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2586","Huil Plantes Oleif Autr","2013","2013","kg","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2601","Tomates","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2602","Oignons","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2605","Légumes, Autres","2013","2013","kg","37.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2611","Oranges, Mandarines","2013","2013","kg","4.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2612","Citrons & Limes","2013","2013","kg","0.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","645","Disponibilité alimentaire en quantité (kg/personne/an)","2613","Pamplemousse","2013","2013","kg","0.22","Fc","Donnée calculée"
